Hour,DC,Bids,Impressions,Spent
2020-05-28 4:00:00,US,8911862,1489998,2638213
2020-05-28 5:00:00,EU,5675692,1313824,572054
2020-05-28 5:00:00,US,7981839,1217334,2094159
2020-05-28 6:00:00,EU,6262670,1369258,634607
2020-05-28 6:00:00,US,6844821,1008264,1646578
2020-05-28 7:00:00,EU,6643427,1466345,715281
2020-05-28 7:00:00,US,6428758,872096,1285829
2020-05-28 8:00:00,EU,6863519,1486104,752112
2020-05-28 8:00:00,US,5629883,794424,1109034
2020-05-28 9:00:00,EU,7064937,1538317,790437
2020-05-28 9:00:00,US,6061069,840905,1151316
2020-05-28 10:00:00,EU,7503224,1628928,838568
2020-05-28 10:00:00,US,7124037,1000820,1328647
2020-05-28 11:00:00,EU,7839915,1659540,908653
2020-05-28 11:00:00,US,6603597,886443,1417844
2020-05-28 12:00:00,EU,8007433,1749820,898413
2020-05-28 12:00:00,US,7604784,1023890,1644655
2020-05-28 13:00:00,EU,7973413,1771433,875781
2020-05-28 13:00:00,US,8031816,1132623,1933967
2020-05-28 14:00:00,EU,7939045,1784847,854339
2020-05-28 14:00:00,US,8692528,1252012,2120545
2020-05-28 15:00:00,EU,7633540,1728321,804903
2020-05-28 15:00:00,US,8633981,1316059,2377853
2020-05-28 16:00:00,EU,7549112,1737433,812249
2020-05-28 16:00:00,US,9010286,1429699,2535395
2020-05-28 17:00:00,EU,7362946,1674604,800561
2020-05-28 17:00:00,US,8628725,1412825,2559918
2020-05-28 18:00:00,EU,7028136,1618297,840011
2020-05-28 18:00:00,US,9371357,1432997,2588674
2020-05-28 19:00:00,EU,6453414,1490473,819643
2020-05-28 19:00:00,US,9303766,1442120,2596229
2020-05-28 20:00:00,EU,5146942,1179258,696241
2020-05-28 20:00:00,US,7925888,1357167,2621953
2020-05-28 21:00:00,EU,2972874,596917,432644
2020-05-28 21:00:00,US,6309715,998304,2127120
2020-05-28 22:00:00,EU,3626447,913856,444966
2020-05-28 22:00:00,US,7581167,1371106,2292601
2020-05-28 23:00:00,EU,4095215,1174955,593180
2020-05-28 23:00:00,US,9751806,1836718,2944451
2020-05-29 0:00:00,EU,3899109,1077492,489190
2020-05-29 0:00:00,US,10630292,2142511,3386408
2020-05-29 1:00:00,EU,3970247,1071206,438111
2020-05-29 1:00:00,US,10204962,2121924,3590747
2020-05-29 2:00:00,EU,4204815,1115144,431103
2020-05-29 2:00:00,US,9768487,2113037,3424611
2020-05-29 3:00:00,EU,4601564,1150641,469423
2020-05-29 3:00:00,US,9689229,1886518,3174582
2020-05-29 4:00:00,EU,5274683,1227746,543894
2020-05-29 4:00:00,US,9909070,1648734,2897529
2020-05-29 5:00:00,EU,6008769,1333215,568522
2020-05-29 5:00:00,US,9039425,1457611,2223364
2020-05-29 6:00:00,EU,6638351,1413013,631333
2020-05-29 6:00:00,US,8014972,1237257,1800962
2020-05-29 7:00:00,EU,6993900,1458155,687174
2020-05-29 7:00:00,US,7349918,1214323,1731954
2020-05-29 8:00:00,EU,7057130,1469369,708975
2020-05-29 8:00:00,US,6694213,1044224,1455831
2020-05-29 9:00:00,EU,7369225,1537067,762969
2020-05-29 9:00:00,US,7266754,1076219,1351323
2020-05-29 10:00:00,EU,7167875,1523037,797888
2020-05-29 10:00:00,US,7647553,1162228,1549474
2020-05-29 11:00:00,EU,7884205,1629439,868833
2020-05-29 11:00:00,US,8419137,1268829,1885985
2020-05-29 12:00:00,EU,7892785,1701203,891120
2020-05-29 12:00:00,US,8541663,1237390,1991946
2020-05-29 13:00:00,EU,8012488,1768361,861507
2020-05-29 13:00:00,US,10693227,1636712,2484649
2020-05-29 14:00:00,EU,8015359,1806896,860258
2020-05-29 14:00:00,US,11599952,1845704,2784896
2020-05-29 15:00:00,EU,7793082,1770552,830585
2020-05-29 15:00:00,US,12073918,1718520,2682220
2020-05-29 16:00:00,EU,7913664,1778871,809431
2020-05-29 16:00:00,US,12126946,1769494,2647353
2020-05-29 17:00:00,EU,7612182,1786931,850382
2020-05-29 17:00:00,US,11655817,1873943,2708973
2020-05-29 18:00:00,EU,7426561,1769412,857995
2020-05-29 18:00:00,US,12089598,1879544,2813504
2020-05-29 19:00:00,EU,7079025,1706358,882545
2020-05-29 19:00:00,US,11780965,1872755,2972191
2020-05-29 20:00:00,EU,6353604,1558931,841174
2020-05-29 20:00:00,US,11544398,1849665,2908538
2020-05-29 21:00:00,EU,5416990,1348782,761960
2020-05-29 21:00:00,US,11301759,1800509,2992267
2020-05-29 22:00:00,EU,4596643,1237387,667759
2020-05-29 22:00:00,US,11299353,1860349,3007065
2020-05-29 23:00:00,EU,3926197,1075106,558774
2020-05-29 23:00:00,US,10713030,1913961,2969497
2020-05-30 0:00:00,EU,4068588,1143404,518047
2020-05-30 0:00:00,US,10966753,2040140,3288292
2020-05-30 1:00:00,EU,4312034,1162324,524537
2020-05-30 1:00:00,US,11633370,2072185,3748133
2020-05-30 2:00:00,EU,4406283,1167505,478657
2020-05-30 2:00:00,US,11601265,2086244,3643930
2020-05-30 3:00:00,EU,4667657,1184906,472872
2020-05-30 3:00:00,US,11209716,2099295,3367631
2020-05-30 4:00:00,EU,5282821,1301260,520137
2020-05-30 4:00:00,US,10860307,1969841,3244750
2020-05-30 5:00:00,EU,5976300,1412881,615215
2020-05-30 5:00:00,US,10133215,1860615,2776081
2020-05-30 6:00:00,EU,6729528,1522358,714474
2020-05-30 6:00:00,US,9093365,1617518,2236071
2020-05-30 7:00:00,EU,7182162,1576819,787405
2020-05-30 7:00:00,US,8706113,1531625,1994607
2020-05-30 8:00:00,EU,7372056,1594371,828361
2020-05-30 8:00:00,US,7857826,1289516,1603905
2020-05-30 9:00:00,EU,7330338,1593807,879031
2020-05-30 9:00:00,US,7806777,1242910,1403607
2020-05-30 10:00:00,EU,7329307,1576178,936890
2020-05-30 10:00:00,US,8051681,1318805,1581591
2020-05-30 11:00:00,EU,7442190,1617084,976093
2020-05-30 11:00:00,US,8627921,1458704,1972315
2020-05-30 12:00:00,EU,7553270,1675750,967957
2020-05-30 12:00:00,US,10244101,1539240,2316511
2020-05-30 13:00:00,EU,7545353,1679567,955339
2020-05-30 13:00:00,US,11305135,1646509,2551595
2020-05-30 14:00:00,EU,7517505,1678203,934137
2020-05-30 14:00:00,US,11355213,1760609,2715706
2020-05-30 15:00:00,EU,7342503,1663760,891422
2020-05-30 15:00:00,US,10957192,1810865,2802203
2020-05-30 16:00:00,EU,7303390,1651767,871809
2020-05-30 16:00:00,US,11537317,1783363,2827162
2020-05-30 17:00:00,EU,7225612,1686694,909541
2020-05-30 17:00:00,US,11481200,1836308,2811702
2020-05-30 18:00:00,EU,6768952,1607214,874149
2020-05-30 18:00:00,US,11450175,1721720,2773652
2020-05-30 19:00:00,EU,6301970,1502363,869575
2020-05-30 19:00:00,US,11636553,1786933,2839449
2020-05-30 20:00:00,EU,5717994,1403713,835688
2020-05-30 20:00:00,US,11083103,1814067,2925792
2020-05-30 21:00:00,EU,5010826,1221808,744169
2020-05-30 21:00:00,US,10531821,1781949,2983658
2020-05-30 22:00:00,EU,4242951,1104403,646346
2020-05-30 22:00:00,US,10252269,1742806,2856847
2020-05-30 23:00:00,EU,3727191,1029337,549973
2020-05-30 23:00:00,US,9806940,1769172,2893635
2020-05-31 0:00:00,EU,3957145,1099554,576131
2020-05-31 0:00:00,US,9996961,1925944,3304649
2020-05-31 1:00:00,EU,4048796,1091639,522913
2020-05-31 1:00:00,US,10243233,1997928,3491177
2020-05-31 2:00:00,EU,4150018,1083403,485629
2020-05-31 2:00:00,US,10250537,2002949,3513422
2020-05-31 3:00:00,EU,4360592,1078605,465272
2020-05-31 3:00:00,US,9526299,1944141,3379120
2020-05-31 4:00:00,EU,4951327,1178999,530762
2020-05-31 4:00:00,US,9447491,1778221,3216920
2020-05-31 5:00:00,EU,5705096,1303475,613505
2020-05-31 5:00:00,US,8977503,1664652,2701199
2020-05-31 6:00:00,EU,6510663,1439981,721675
2020-05-31 6:00:00,US,7950302,1403100,2082399
2020-05-31 7:00:00,EU,7157071,1582170,856811
2020-05-31 7:00:00,US,7708229,1279240,1794009
2020-05-31 8:00:00,EU,7180681,1556814,899725
2020-05-31 8:00:00,US,7433353,1119176,1619360
2020-05-31 9:00:00,EU,7377190,1566392,921040
2020-05-31 9:00:00,US,7610252,1050127,1347559
2020-05-31 10:00:00,EU,7396900,1568436,982760
2020-05-31 10:00:00,US,8608049,1147739,1426770
2020-05-31 11:00:00,EU,7507543,1590810,1008121
2020-05-31 11:00:00,US,9939297,1337464,1763709
2020-05-31 12:00:00,EU,7648357,1660523,966498
2020-05-31 12:00:00,US,11435612,1556425,2120918
2020-05-31 13:00:00,EU,7632480,1679005,926445
2020-05-31 13:00:00,US,11963313,1590144,2452137
2020-05-31 14:00:00,EU,7546642,1690180,889078
2020-05-31 14:00:00,US,12545922,1688077,2715448
2020-05-31 15:00:00,EU,7280769,1629114,833247
2020-05-31 15:00:00,US,11964284,1688855,2847820
2020-05-31 16:00:00,EU,7204658,1618885,806011
2020-05-31 16:00:00,US,13184192,1709660,2833386
2020-05-31 17:00:00,EU,6938998,1585886,816638
2020-05-31 17:00:00,US,13246599,1788423,2916702
2020-05-31 18:00:00,EU,6448815,1506387,823140
2020-05-31 18:00:00,US,12869123,1735545,2961623
2020-05-31 19:00:00,EU,5875096,1419896,781182
2020-05-31 19:00:00,US,12406185,1719533,2886833
2020-05-31 20:00:00,EU,5129834,1216950,693523
2020-05-31 20:00:00,US,11459519,1631448,2951036
2020-05-31 21:00:00,EU,4401243,1062640,615179
2020-05-31 21:00:00,US,10814938,1663375,2833607
2020-05-31 22:00:00,EU,3617654,933729,510439
2020-05-31 22:00:00,US,10043623,1628897,2805473
2020-05-31 23:00:00,EU,3044872,813351,412098
2020-05-31 23:00:00,US,9826581,1578648,2753164
2020-06-01 0:00:00,EU,3366348,916860,493097
2020-06-01 0:00:00,US,11538079,1805759,4409006
2020-06-01 1:00:00,EU,3457123,921830,454536
2020-06-01 1:00:00,US,11392828,1804902,3564933
2020-06-01 2:00:00,EU,3544991,899903,408782
2020-06-01 2:00:00,US,10618975,1751187,3375277
2020-06-01 3:00:00,EU,3868769,953904,393461
2020-06-01 3:00:00,US,10262509,1696735,3057769
2020-06-01 4:00:00,EU,4496671,1054582,460929
2020-06-01 4:00:00,US,10310941,1507267,2746361
2020-06-01 5:00:00,EU,5275707,1199515,559357
2020-06-01 5:00:00,US,9764125,1403705,2372628
2020-06-01 6:00:00,EU,6010864,1332953,642824
2020-06-01 6:00:00,US,8949132,1163630,1769467
2020-06-01 7:00:00,EU,6443469,1392064,723705
2020-06-01 7:00:00,US,8482363,967501,1438702
2020-06-01 8:00:00,EU,6602176,1451879,758553
2020-06-01 8:00:00,US,7598843,913758,1240043
2020-06-01 9:00:00,EU,6936583,1518948,799963
2020-06-01 9:00:00,US,6660470,868705,1147326
2020-06-01 10:00:00,EU,7452925,1608115,840398
2020-06-01 10:00:00,US,8040603,992818,1297102
2020-06-01 11:00:00,EU,7772346,1692523,898372
2020-06-01 11:00:00,US,8494125,997426,1480147
2020-06-01 12:00:00,EU,7788206,1798062,906258
2020-06-01 12:00:00,US,11287109,1278972,2067992
2020-06-01 13:00:00,EU,7652722,1705737,868350
2020-06-01 13:00:00,US,11377937,1369580,2394097
2020-06-01 14:00:00,EU,7713966,1720059,864794
2020-06-01 14:00:00,US,10795999,1431335,2437861
2020-06-01 15:00:00,EU,7528528,1725451,831828
2020-06-01 15:00:00,US,11745285,1571474,2663416
2020-06-01 16:00:00,EU,7575544,1744002,799909
2020-06-01 16:00:00,US,11471858,1593168,2738888
2020-06-01 17:00:00,EU,7262869,1713377,819535
2020-06-01 17:00:00,US,11025738,1603544,2630787
2020-06-01 18:00:00,EU,6903653,1628036,851855
2020-06-01 18:00:00,US,10890024,1465121,2674386
2020-06-01 19:00:00,EU,6313637,1513622,871604
2020-06-01 19:00:00,US,10755973,1494295,2795520
2020-06-01 20:00:00,EU,5595830,1348749,804008
2020-06-01 20:00:00,US,10890652,1499065,2895985
2020-06-01 21:00:00,EU,4590273,1139219,690228
2020-06-01 21:00:00,US,10400903,1506663,3077870
2020-06-01 22:00:00,EU,3914844,1039528,587885
2020-06-01 22:00:00,US,11065904,1606351,2906179
2020-06-01 23:00:00,EU,3510222,974142,511708
2020-06-01 23:00:00,US,10804533,1620611,2967221
2020-06-02 0:00:00,EU,3730168,1038436,509249
2020-06-02 0:00:00,US,10997216,1717689,3333219
2020-06-02 1:00:00,EU,3804888,1050235,457577
2020-06-02 1:00:00,US,10400488,1725904,3539631
2020-06-02 2:00:00,EU,4060842,1076101,407709
2020-06-02 2:00:00,US,10214217,1711190,3533822
2020-06-02 3:00:00,EU,4488958,1148008,457946
2020-06-02 3:00:00,US,9660506,1605595,3173999
2020-06-02 4:00:00,EU,5206054,1261646,531825
2020-06-02 4:00:00,US,9785204,1524958,2949273
2020-06-02 5:00:00,EU,5844246,1330732,556263
2020-06-02 5:00:00,US,8844910,1307238,2235691
2020-06-02 6:00:00,EU,6454784,1441556,661269
2020-06-02 6:00:00,US,8613836,1108820,1686984
2020-06-02 7:00:00,EU,6826193,1530311,778391
2020-06-02 7:00:00,US,8826809,1037721,1564657
2020-06-02 8:00:00,EU,6966197,1583979,798717
2020-06-02 8:00:00,US,8536397,953328,1259967
2020-06-02 9:00:00,EU,7223011,1619105,861224
2020-06-02 9:00:00,US,9077134,1000177,1217838
2020-06-02 10:00:00,EU,7296429,1598338,887505
2020-06-02 10:00:00,US,9744939,1073370,1425136
2020-06-02 11:00:00,EU,7708911,1631282,918283
2020-06-02 11:00:00,US,9761512,1208019,1659741
2020-06-02 12:00:00,EU,8036728,1754095,1026837
2020-06-02 12:00:00,US,10847418,1397242,2095288
2020-06-02 13:00:00,EU,8189081,1829193,928610
2020-06-02 13:00:00,US,10659699,1538252,2482513
2020-06-02 14:00:00,EU,7859926,1765933,905575
2020-06-02 14:00:00,US,10158090,1549127,2511653
2020-06-02 15:00:00,EU,7755742,1765129,895459
2020-06-02 15:00:00,US,10466056,1649384,2672917
2020-06-02 16:00:00,EU,7768561,1798129,851370
2020-06-02 16:00:00,US,10864809,1972568,2805288
2020-06-02 17:00:00,EU,7330258,1768557,875809
2020-06-02 17:00:00,US,10536573,1935150,3040223
2020-06-02 18:00:00,EU,6925778,1670052,944420
2020-06-02 18:00:00,US,10171299,1873357,2964799
2020-06-02 19:00:00,EU,6471502,1652426,912244
2020-06-02 19:00:00,US,9929080,1996513,3123650
2020-06-02 20:00:00,EU,5477329,1357381,835552
2020-06-02 20:00:00,US,9052218,1836201,3130711
2020-06-02 21:00:00,EU,4759360,1183213,722818
2020-06-02 21:00:00,US,9242296,1879027,3104298
2020-06-02 22:00:00,EU,4027876,1090559,619287
2020-06-02 22:00:00,US,9671341,2390130,3059950
2020-06-02 23:00:00,EU,3388256,976051,494712
2020-06-02 23:00:00,US,9195556,2261248,2902221
2020-06-03 0:00:00,EU,3642269,1050957,489977
2020-06-03 0:00:00,US,10139289,2402813,3293800
2020-06-03 1:00:00,EU,3694681,1032944,464716
2020-06-03 1:00:00,US,9905850,2366072,3232414
2020-06-03 2:00:00,EU,3905793,1038375,419888
2020-06-03 2:00:00,US,10379023,2362447,3595686
2020-06-03 3:00:00,EU,4303049,1118670,447820
2020-06-03 3:00:00,US,9603414,2113459,3217795
2020-06-03 4:00:00,EU,5125534,1272409,524603
2020-06-03 4:00:00,US,9238833,1847356,3033278
2020-06-03 5:00:00,EU,5921248,1418867,608580
2020-06-03 5:00:00,US,8338069,1617843,2382079
2020-06-03 6:00:00,EU,6453572,1479129,672915
2020-06-03 6:00:00,US,7593133,1401628,1715408
2020-06-03 7:00:00,EU,7053433,1585913,757187
2020-06-03 7:00:00,US,7480287,1184421,1367762
2020-06-03 8:00:00,EU,7444401,1649129,782250
2020-06-03 8:00:00,US,7432016,957356,1179956
2020-06-03 9:00:00,EU,7447297,1656966,835138
2020-06-03 9:00:00,US,7587552,987012,1086791
2020-06-03 10:00:00,EU,7660569,1677772,886034
2020-06-03 10:00:00,US,12203439,1222398,1429042
2020-06-03 11:00:00,EU,7942994,1659316,919547
2020-06-03 11:00:00,US,11122053,1395411,1629491
2020-06-03 12:00:00,EU,8230477,1735526,922509
2020-06-03 12:00:00,US,11749320,1521344,1930108
2020-06-03 13:00:00,EU,8248939,1800936,943260
2020-06-03 13:00:00,US,10458776,1361727,2007963
2020-06-03 14:00:00,EU,8052361,1794251,923673
2020-06-03 14:00:00,US,11335880,1486250,2475346
2020-06-03 15:00:00,EU,7940085,1753650,872255
2020-06-03 15:00:00,US,10855900,1430292,2460964
2020-06-03 16:00:00,EU,8028800,1792591,865867
2020-06-03 16:00:00,US,10369041,1394833,2860517
2020-06-03 17:00:00,EU,7894765,1801104,941364
2020-06-03 17:00:00,US,10279120,1499067,3950195
2020-06-03 18:00:00,EU,7024821,1659423,927632
2020-06-03 18:00:00,US,9630365,1441341,4144863
2020-06-03 19:00:00,EU,5724361,1386560,789433
2020-06-03 19:00:00,US,8314328,1277221,3250823
2020-06-03 20:00:00,EU,5505306,1375535,801692
2020-06-03 20:00:00,US,8729946,1397913,3707678
2020-06-03 21:00:00,EU,4669088,1145855,706901
2020-06-03 21:00:00,US,8737678,1393220,3692606
2020-06-03 22:00:00,EU,4043459,1016556,579143
2020-06-03 22:00:00,US,8758103,1481674,3851052
2020-06-03 23:00:00,EU,3521265,911388,499631
2020-06-03 23:00:00,US,8799861,1684004,4070113
2020-06-04 0:00:00,EU,3898175,1021782,500095
2020-06-04 0:00:00,US,9662507,1798256,4588173
2020-06-04 1:00:00,EU,3913460,1025000,500485
2020-06-04 1:00:00,US,10194356,2071774,5099994
2020-06-04 2:00:00,EU,4154188,1058597,470697
2020-06-04 2:00:00,US,10167851,2101784,5209754
2020-06-04 3:00:00,EU,4584178,1154236,511349
2020-06-04 3:00:00,US,8012714,1618288,4011675
2020-06-04 4:00:00,EU,5212505,1262842,569828
2020-06-04 4:00:00,US,8657867,1562967,4027389
2020-06-04 5:00:00,EU,5775151,1339640,644617
2020-06-04 5:00:00,US,8284600,1389426,3182134
2020-06-04 6:00:00,EU,6253603,1414923,697453
2020-06-04 6:00:00,US,7411247,1252330,2476580
2020-06-04 7:00:00,EU,6851721,1522095,807192
2020-06-04 7:00:00,US,7020446,1122713,1975495
2020-06-04 8:00:00,EU,7035926,1551316,828285
2020-06-04 8:00:00,US,6981666,1007464,1691778
2020-06-04 9:00:00,EU,7834376,1738075,946630
2020-06-04 9:00:00,US,6707665,1007072,1694528
2020-06-04 10:00:00,EU,7538386,1658847,889183
2020-06-04 10:00:00,US,7500901,1053404,1981082
2020-06-04 11:00:00,EU,7849472,1685542,962757
2020-06-04 11:00:00,US,8142850,1147438,2350031
2020-06-04 12:00:00,EU,7946287,1695240,935800
2020-06-04 12:00:00,US,9238357,1320048,2681296
2020-06-04 13:00:00,EU,8004130,1736274,919252
2020-06-04 13:00:00,US,9774108,1494904,2948188
2020-06-04 14:00:00,EU,8457726,1850402,909853
2020-06-04 14:00:00,US,10905502,1628871,3057953
2020-06-04 15:00:00,EU,8464136,1849150,898084
2020-06-04 15:00:00,US,11165371,1631648,2993167
2020-06-04 16:00:00,EU,8361988,1868027,870474
2020-06-04 16:00:00,US,10917934,1648417,3174135
2020-06-04 17:00:00,EU,7814148,1764532,875371
2020-06-04 17:00:00,US,11081338,1769976,3863315
2020-06-04 18:00:00,EU,7355868,1666267,877962
2020-06-04 18:00:00,US,10682973,1736390,3975367
2020-06-04 19:00:00,EU,6741215,1517352,803248
2020-06-04 19:00:00,US,10638906,1716377,3956778
2020-06-04 20:00:00,EU,5906774,1335964,730370
2020-06-04 20:00:00,US,9826825,1621966,3667866
2020-06-04 21:00:00,EU,5156685,1197071,667222
2020-06-04 21:00:00,US,9719571,1644167,3876990
2020-06-04 22:00:00,EU,4307718,1029520,561630
2020-06-04 22:00:00,US,9665379,1652261,3795979
2020-06-04 23:00:00,EU,3670896,902685,453744
2020-06-04 23:00:00,US,9169958,1666152,3580948
2020-06-05 0:00:00,EU,4296038,1124658,509924
2020-06-05 0:00:00,US,10530963,2052419,4215594
2020-06-05 1:00:00,EU,4636465,1180680,492145
2020-06-05 1:00:00,US,10995820,2084200,4563814
2020-06-05 2:00:00,EU,5100064,1275050,458875
2020-06-05 2:00:00,US,11080338,2115816,4681262
2020-06-05 3:00:00,EU,5281997,1239804,487851
2020-06-05 3:00:00,US,10313323,1945637,4192460
2020-06-05 4:00:00,EU,5971363,1321325,546197
2020-06-05 4:00:00,US,10208561,1668915,3850634
2020-06-05 5:00:00,EU,6620051,1391665,621137
2020-06-05 5:00:00,US,9229205,1428464,3073529
2020-06-05 6:00:00,EU,7188404,1489189,721861
2020-06-05 6:00:00,US,8177806,1347389,2686697
2020-06-05 7:00:00,EU,7380907,1550770,799684
2020-06-05 7:00:00,US,7383179,1138935,2073667
2020-06-05 8:00:00,EU,7634466,1583472,812437
2020-06-05 8:00:00,US,7508081,1032878,1756747
2020-06-05 9:00:00,EU,7960040,1600985,874226
2020-06-05 9:00:00,US,8043847,1071884,1743052
2020-06-05 10:00:00,EU,8317258,1689283,901847
2020-06-05 10:00:00,US,9067073,1245000,2140011
2020-06-05 11:00:00,EU,8563491,1770391,973899
2020-06-05 11:00:00,US,10130740,1400645,2534349
2020-06-05 12:00:00,EU,8698793,1839851,966821
2020-06-05 12:00:00,US,10651936,1444573,2741119
2020-06-05 13:00:00,EU,8477191,1779972,917817
2020-06-05 13:00:00,US,10985152,1643846,2920109
2020-06-05 14:00:00,EU,8333884,1750931,885136
2020-06-05 14:00:00,US,11164630,1695724,3006975
2020-06-05 15:00:00,EU,8243238,1745380,882013
2020-06-05 15:00:00,US,10854003,1661777,3070663
2020-06-05 16:00:00,EU,8213060,1734823,851731
2020-06-05 16:00:00,US,10242043,1526528,2710302
2020-06-05 17:00:00,EU,7867821,1676454,845455
2020-06-05 17:00:00,US,10848225,1651602,3069982
2020-06-05 18:00:00,EU,7438218,1571870,804105
2020-06-05 18:00:00,US,10252025,1602333,3117989
2020-06-05 19:00:00,EU,6917839,1477358,816846
2020-06-05 19:00:00,US,10306118,1615982,3362004
2020-06-05 20:00:00,EU,6594227,1353215,758919
2020-06-05 20:00:00,US,9891834,1635778,3246535
2020-06-05 21:00:00,EU,5617416,1212726,672340
2020-06-05 21:00:00,US,9705956,1588641,3096972
2020-06-05 22:00:00,EU,4838717,1103311,592920
2020-06-05 22:00:00,US,9019062,1523954,2787778
2020-06-05 23:00:00,EU,4270439,1023146,527672
2020-06-05 23:00:00,US,10274843,1824853,3548451
2020-06-06 0:00:00,EU,4650288,1169103,593543
2020-06-06 0:00:00,US,11351687,2057860,3799913
2020-06-06 1:00:00,EU,4788545,1152096,546533
2020-06-06 1:00:00,US,11687230,2206622,4055800
2020-06-06 2:00:00,EU,4941516,1124362,506943
2020-06-06 2:00:00,US,11775428,2287530,4036294
2020-06-06 3:00:00,EU,5302758,1184074,522351
2020-06-06 3:00:00,US,11040416,2065752,3657425
2020-06-06 4:00:00,EU,5767936,1276451,558792
2020-06-06 4:00:00,US,11285835,1836781,3434133
2020-06-06 5:00:00,EU,6453314,1398167,626180
2020-06-06 5:00:00,US,10822635,1612618,2880031
2020-06-06 6:00:00,EU,6972740,1475931,708490
